Country,Region,Date,Measure,Value
Finland,Espoo,2023-03-15,wastewater,12.640285714285715
Finland,Espoo,2023-03-16,wastewater,12.438428571428574
Finland,Espoo,2023-03-17,wastewater,12.236571428571429
Finland,Espoo,2023-03-18,wastewater,12.034714285714285
Finland,Espoo,2023-03-19,wastewater,11.832857142857142
Finland,Espoo,2023-03-20,wastewater,13.403238095238095
Finland,Espoo,2023-03-21,wastewater,16.745857142857144
Finland,Espoo,2023-03-22,wastewater,21.860714285714284
Finland,Espoo,2023-03-23,wastewater,26.97557142857143
Finland,Espoo,2023-03-24,wastewater,32.09042857142857
Finland,Espoo,2023-03-25,wastewater,37.205285714285715
Finland,Espoo,2023-03-26,wastewater,42.32014285714286
Finland,Espoo,2023-03-27,wastewater,43.67185714285714
Finland,Espoo,2023-03-28,wastewater,41.26042857142858
Finland,Espoo,2023-03-29,wastewater,35.085857142857144
Finland,Espoo,2023-03-30,wastewater,28.911285714285714
Finland,Espoo,2023-03-31,wastewater,22.73671428571429
Finland,Espoo,2023-04-01,wastewater,16.562142857142856
Finland,Espoo,2023-04-02,wastewater,10.387571428571428
Finland,Espoo,2023-04-03,wastewater,7.209232142857142
Finland,Espoo,2023-04-04,wastewater,7.027124999999999
Finland,Espoo,2023-04-05,wastewater,9.841249999999999
Finland,Espoo,2023-04-06,wastewater,12.655375
Finland,Espoo,2023-04-07,wastewater,15.469499999999998
Finland,Espoo,2023-04-08,wastewater,18.283624999999997
Finland,Espoo,2023-04-09,wastewater,21.097749999999994
Finland,Espoo,2023-04-10,wastewater,23.911875
Finland,Espoo,2023-04-11,wastewater,25.128013888888887
Finland,Espoo,2023-04-12,wastewater,24.746166666666664
Finland,Espoo,2023-04-13,wastewater,22.766333333333332
Finland,Espoo,2023-04-14,wastewater,20.7865
Finland,Espoo,2023-04-15,wastewater,18.80666666666667
Finland,Espoo,2023-04-16,wastewater,16.826833333333333
Finland,Espoo,2023-04-17,wastewater,15.640992063492064
Finland,Espoo,2023-04-18,wastewater,15.249142857142857
Finland,Espoo,2023-04-19,wastewater,15.651285714285715
Finland,Espoo,2023-04-20,wastewater,16.053428571428572
Finland,Espoo,2023-04-21,wastewater,16.455571428571428
Finland,Espoo,2023-04-22,wastewater,16.857714285714284
Finland,Espoo,2023-04-23,wastewater,17.259857142857143
Finland,Espoo,2023-04-24,wastewater,17.604202380952383
Finland,Espoo,2023-04-25,wastewater,17.89075
Finland,Espoo,2023-04-26,wastewater,18.1195
Finland,Espoo,2023-04-27,wastewater,18.348250000000004
Finland,Espoo,2023-04-28,wastewater,18.577
Finland,Espoo,2023-04-29,wastewater,18.80575
Finland,Espoo,2023-04-30,wastewater,19.034499999999998
Finland,Espoo,2023-05-01,wastewater,19.263250000000003
Finland,Espoo,2023-05-02,wastewater,18.903750000000002
Finland,Espoo,2023-05-03,wastewater,17.956
Finland,Espoo,2023-05-04,wastewater,16.42
Finland,Espoo,2023-05-05,wastewater,14.884
Finland,Espoo,2023-05-06,wastewater,13.347999999999999
Finland,Espoo,2023-05-07,wastewater,11.811999999999998
Finland,Espoo,2023-05-08,wastewater,11.025
Finland,Espoo,2023-05-09,wastewater,10.987
Finland,Espoo,2023-05-10,wastewater,11.698
Finland,Espoo,2023-05-11,wastewater,12.408999999999999
Finland,Espoo,2023-05-12,wastewater,13.12
Finland,Espoo,2023-05-13,wastewater,13.831000000000001
Finland,Espoo,2023-05-14,wastewater,14.542
Finland,Espoo,2023-05-15,wastewater,14.616999999999999
Finland,Espoo,2023-05-16,wastewater,14.056
Finland,Espoo,2023-05-17,wastewater,12.859
Finland,Espoo,2023-05-18,wastewater,11.662
Finland,Espoo,2023-05-19,wastewater,10.465000000000002
Finland,Espoo,2023-05-20,wastewater,9.268
Finland,Espoo,2023-05-21,wastewater,8.071
Finland,Espoo,2023-05-22,wastewater,7.120666666666668
Finland,Espoo,2023-05-23,wastewater,6.417000000000001
Finland,Espoo,2023-05-24,wastewater,5.96
Finland,Espoo,2023-05-25,wastewater,5.503
Finland,Espoo,2023-05-26,wastewater,5.046
Finland,Espoo,2023-05-27,wastewater,4.589
Finland,Espoo,2023-05-28,wastewater,4.132000000000001
Finland,Espoo,2023-05-29,wastewater,3.914904761904762
Finland,Espoo,2023-05-30,wastewater,3.9377142857142857
Finland,Espoo,2023-05-31,wastewater,4.200428571428572
Finland,Espoo,2023-06-01,wastewater,4.463142857142857
Finland,Espoo,2023-06-02,wastewater,4.725857142857143
Finland,Espoo,2023-06-03,wastewater,4.988571428571428
Finland,Espoo,2023-06-04,wastewater,5.251285714285714
Finland,Espoo,2023-06-05,wastewater,5.610047619047619
Finland,Espoo,2023-06-06,wastewater,6.064857142857143
Finland,Espoo,2023-06-07,wastewater,6.6157142857142865
Finland,Espoo,2023-06-08,wastewater,7.166571428571429
Finland,Espoo,2023-06-09,wastewater,7.717428571428571
Finland,Espoo,2023-06-10,wastewater,8.268285714285714
Finland,Espoo,2023-06-11,wastewater,8.819142857142857
Finland,Espoo,2023-06-12,wastewater,8.960190476190474
Finland,Espoo,2023-06-13,wastewater,8.691428571428572
Finland,Espoo,2023-06-14,wastewater,8.012857142857143
Finland,Espoo,2023-06-15,wastewater,7.334285714285715
Finland,Espoo,2023-06-16,wastewater,6.655714285714287
Finland,Espoo,2023-06-17,wastewater,5.977142857142858
Finland,Espoo,2023-06-18,wastewater,5.298571428571429
Finland,Espoo,2023-06-19,wastewater,4.767
Finland,Espoo,2023-06-20,wastewater,4.382428571428572
Finland,Espoo,2023-06-21,wastewater,4.144857142857142
Finland,Espoo,2023-06-22,wastewater,3.9072857142857145
Finland,Espoo,2023-06-23,wastewater,3.6697142857142855
Finland,Espoo,2023-06-24,wastewater,3.432142857142857
Finland,Espoo,2023-06-25,wastewater,3.194571428571429
Finland,Espoo,2023-06-26,wastewater,3.058809523809524
Finland,Espoo,2023-06-27,wastewater,3.0248571428571425
Finland,Espoo,2023-06-28,wastewater,3.0927142857142855
Finland,Espoo,2023-06-29,wastewater,3.160571428571428
Finland,Espoo,2023-06-30,wastewater,3.228428571428571
Finland,Espoo,2023-07-01,wastewater,3.2962857142857143
Finland,Espoo,2023-07-02,wastewater,3.3641428571428573
Finland,Espoo,2023-07-03,wastewater,3.398571428571429
Finland,Espoo,2023-07-04,wastewater,3.399571428571429
Finland,Espoo,2023-07-05,wastewater,3.3671428571428574
Finland,Espoo,2023-07-06,wastewater,3.334714285714286
Finland,Espoo,2023-07-07,wastewater,3.3022857142857145
Finland,Espoo,2023-07-08,wastewater,3.269857142857143
Finland,Espoo,2023-07-09,wastewater,3.2374285714285715
Finland,Espoo,2023-07-10,wastewater,3.205
Finland,Espoo,2023-07-11,wastewater,3.1725714285714286
Finland,Espoo,2023-07-12,wastewater,3.140142857142857
Finland,Espoo,2023-07-13,wastewater,3.1077142857142857
Finland,Espoo,2023-07-14,wastewater,3.0752857142857146
Finland,Espoo,2023-07-15,wastewater,3.0428571428571427
Finland,Espoo,2023-07-16,wastewater,3.0104285714285712
Finland,Espoo,2023-07-17,wastewater,2.978
Finland,Espoo,2023-07-18,wastewater,2.9455714285714287
Finland,Espoo,2023-07-19,wastewater,2.9131428571428573
Finland,Espoo,2023-07-20,wastewater,2.880714285714286
Finland,Espoo,2023-07-21,wastewater,2.8482857142857143
Finland,Espoo,2023-07-22,wastewater,2.815857142857143
Finland,Espoo,2023-07-23,wastewater,2.7834285714285714
Finland,Espoo,2023-07-24,wastewater,2.751
Finland,Espoo,2023-07-25,wastewater,2.7185714285714284
Finland,Espoo,2023-07-26,wastewater,2.686142857142858
Finland,Espoo,2023-07-27,wastewater,2.6537142857142855
Finland,Espoo,2023-07-28,wastewater,2.6212857142857144
Finland,Espoo,2023-07-29,wastewater,2.588857142857143
Finland,Espoo,2023-07-30,wastewater,2.5564285714285715
Finland,Espoo,2023-07-31,wastewater,2.537333333333333
Finland,Espoo,2023-08-01,wastewater,2.5315714285714286
Finland,Espoo,2023-08-02,wastewater,2.539142857142857
Finland,Espoo,2023-08-03,wastewater,2.5467142857142857
Finland,Espoo,2023-08-04,wastewater,2.5542857142857147
Finland,Espoo,2023-08-05,wastewater,2.5618571428571433
Finland,Espoo,2023-08-06,wastewater,2.569428571428572
Finland,Espoo,2023-08-07,wastewater,2.6565714285714286
Finland,Espoo,2023-08-08,wastewater,2.823285714285714
Finland,Espoo,2023-08-09,wastewater,3.069571428571429
Finland,Espoo,2023-08-10,wastewater,3.315857142857143
Finland,Espoo,2023-08-11,wastewater,3.5621428571428573
Finland,Espoo,2023-08-12,wastewater,3.8084285714285713
Finland,Espoo,2023-08-13,wastewater,4.054714285714286
Finland,Espoo,2023-08-14,wastewater,4.195904761904761
Finland,Espoo,2023-08-15,wastewater,4.232
Finland,Espoo,2023-08-16,wastewater,4.163
Finland,Espoo,2023-08-17,wastewater,4.094
Finland,Espoo,2023-08-18,wastewater,4.0249999999999995
Finland,Espoo,2023-08-19,wastewater,3.956
Finland,Espoo,2023-08-20,wastewater,3.887
Finland,Espoo,2023-08-21,wastewater,3.8563809523809525
Finland,Espoo,2023-08-22,wastewater,3.864142857142857
Finland,Espoo,2023-08-23,wastewater,3.9102857142857137
Finland,Espoo,2023-08-24,wastewater,3.956428571428571
Finland,Espoo,2023-08-25,wastewater,4.002571428571429
Finland,Espoo,2023-08-26,wastewater,4.048714285714286
Finland,Espoo,2023-08-27,wastewater,4.094857142857143
Finland,Espoo,2023-08-28,wastewater,
Finland,Helsinki,2023-01-09,wastewater,
Finland,Helsinki,2023-01-10,wastewater,7.1082857142857145
Finland,Helsinki,2023-01-11,wastewater,6.634571428571429
Finland,Helsinki,2023-01-12,wastewater,6.160857142857144
Finland,Helsinki,2023-01-13,wastewater,5.687142857142859
Finland,Helsinki,2023-01-14,wastewater,5.213428571428572
Finland,Helsinki,2023-01-15,wastewater,4.739714285714286
Finland,Helsinki,2023-01-16,wastewater,4.483095238095238
Finland,Helsinki,2023-01-17,wastewater,4.4435714285714285
Finland,Helsinki,2023-01-18,wastewater,4.621142857142857
Finland,Helsinki,2023-01-19,wastewater,4.798714285714286
Finland,Helsinki,2023-01-20,wastewater,4.976285714285715
Finland,Helsinki,2023-01-21,wastewater,5.1538571428571425
Finland,Helsinki,2023-01-22,wastewater,5.331428571428571
Finland,Helsinki,2023-01-23,wastewater,5.441
Finland,Helsinki,2023-01-24,wastewater,5.482571428571429
Finland,Helsinki,2023-01-25,wastewater,5.456142857142857
Finland,Helsinki,2023-01-26,wastewater,5.429714285714286
Finland,Helsinki,2023-01-27,wastewater,5.4032857142857145
Finland,Helsinki,2023-01-28,wastewater,5.376857142857143
Finland,Helsinki,2023-01-29,wastewater,5.35042857142857
Finland,Helsinki,2023-01-30,wastewater,5.442095238095238
Finland,Helsinki,2023-01-31,wastewater,5.651857142857143
Finland,Helsinki,2023-02-01,wastewater,5.979714285714286
Finland,Helsinki,2023-02-02,wastewater,6.307571428571429
Finland,Helsinki,2023-02-03,wastewater,6.635428571428572
Finland,Helsinki,2023-02-04,wastewater,6.963285714285715
Finland,Helsinki,2023-02-05,wastewater,7.291142857142858
Finland,Helsinki,2023-02-06,wastewater,7.3144285714285715
Finland,Helsinki,2023-02-07,wastewater,7.033142857142857
Finland,Helsinki,2023-02-08,wastewater,6.447285714285715
Finland,Helsinki,2023-02-09,wastewater,5.861428571428572
Finland,Helsinki,2023-02-10,wastewater,5.275571428571429
Finland,Helsinki,2023-02-11,wastewater,4.6897142857142855
Finland,Helsinki,2023-02-12,wastewater,4.1038571428571435
Finland,Helsinki,2023-02-13,wastewater,4.256
Finland,Helsinki,2023-02-14,wastewater,5.1461428571428565
Finland,Helsinki,2023-02-15,wastewater,6.774285714285715
Finland,Helsinki,2023-02-16,wastewater,8.402428571428572
Finland,Helsinki,2023-02-17,wastewater,10.03057142857143
Finland,Helsinki,2023-02-18,wastewater,11.658714285714288
Finland,Helsinki,2023-02-19,wastewater,13.286857142857142
Finland,Helsinki,2023-02-20,wastewater,13.934190476190475
Finland,Helsinki,2023-02-21,wastewater,13.600714285714284
Finland,Helsinki,2023-02-22,wastewater,12.286428571428571
Finland,Helsinki,2023-02-23,wastewater,10.972142857142856
Finland,Helsinki,2023-02-24,wastewater,9.657857142857143
Finland,Helsinki,2023-02-25,wastewater,8.34357142857143
Finland,Helsinki,2023-02-26,wastewater,7.029285714285716
Finland,Helsinki,2023-02-27,wastewater,6.383095238095238
Finland,Helsinki,2023-02-28,wastewater,6.405
Finland,Helsinki,2023-03-01,wastewater,7.095
Finland,Helsinki,2023-03-02,wastewater,7.784999999999999
Finland,Helsinki,2023-03-03,wastewater,8.475
Finland,Helsinki,2023-03-04,wastewater,9.165000000000001
Finland,Helsinki,2023-03-05,wastewater,9.855000000000002
Finland,Helsinki,2023-03-06,wastewater,10.489142857142859
Finland,Helsinki,2023-03-07,wastewater,11.067428571428572
Finland,Helsinki,2023-03-08,wastewater,11.589857142857143
Finland,Helsinki,2023-03-09,wastewater,12.112285714285713
Finland,Helsinki,2023-03-10,wastewater,12.634714285714287
Finland,Helsinki,2023-03-11,wastewater,13.157142857142857
Finland,Helsinki,2023-03-12,wastewater,13.679571428571428
Finland,Helsinki,2023-03-13,wastewater,13.828619047619048
Finland,Helsinki,2023-03-14,wastewater,13.604285714285714
Finland,Helsinki,2023-03-15,wastewater,13.006571428571426
Finland,Helsinki,2023-03-16,wastewater,12.408857142857144
Finland,Helsinki,2023-03-17,wastewater,11.811142857142856
Finland,Helsinki,2023-03-18,wastewater,11.21342857142857
Finland,Helsinki,2023-03-19,wastewater,10.615714285714285
Finland,Helsinki,2023-03-20,wastewater,10.263190476190475
Finland,Helsinki,2023-03-21,wastewater,10.155857142857144
Finland,Helsinki,2023-03-22,wastewater,10.293714285714286
Finland,Helsinki,2023-03-23,wastewater,10.431571428571427
Finland,Helsinki,2023-03-24,wastewater,10.569428571428569
Finland,Helsinki,2023-03-25,wastewater,10.707285714285712
Finland,Helsinki,2023-03-26,wastewater,10.845142857142855
Finland,Helsinki,2023-03-27,wastewater,10.675047619047618
Finland,Helsinki,2023-03-28,wastewater,10.197000000000001
Finland,Helsinki,2023-03-29,wastewater,9.411
Finland,Helsinki,2023-03-30,wastewater,8.625
Finland,Helsinki,2023-03-31,wastewater,7.8389999999999995
Finland,Helsinki,2023-04-01,wastewater,7.053
Finland,Helsinki,2023-04-02,wastewater,6.267
Finland,Helsinki,2023-04-03,wastewater,6.42025
Finland,Helsinki,2023-04-04,wastewater,7.51275
Finland,Helsinki,2023-04-05,wastewater,9.5445
Finland,Helsinki,2023-04-06,wastewater,11.57625
Finland,Helsinki,2023-04-07,wastewater,13.607999999999999
Finland,Helsinki,2023-04-08,wastewater,15.63975
Finland,Helsinki,2023-04-09,wastewater,17.671499999999998
Finland,Helsinki,2023-04-10,wastewater,19.70325
Finland,Helsinki,2023-04-11,wastewater,20.45875
Finland,Helsinki,2023-04-12,wastewater,19.938
Finland,Helsinki,2023-04-13,wastewater,18.141
Finland,Helsinki,2023-04-14,wastewater,16.343999999999998
Finland,Helsinki,2023-04-15,wastewater,14.546999999999999
Finland,Helsinki,2023-04-16,wastewater,12.75
Finland,Helsinki,2023-04-17,wastewater,12.01504761904762
Finland,Helsinki,2023-04-18,wastewater,12.342142857142855
Finland,Helsinki,2023-04-19,wastewater,13.731285714285713
Finland,Helsinki,2023-04-20,wastewater,15.12042857142857
Finland,Helsinki,2023-04-21,wastewater,16.50957142857143
Finland,Helsinki,2023-04-22,wastewater,17.898714285714288
Finland,Helsinki,2023-04-23,wastewater,19.287857142857142
Finland,Helsinki,2023-04-24,wastewater,19.988994047619048
Finland,Helsinki,2023-04-25,wastewater,20.002125000000003
Finland,Helsinki,2023-04-26,wastewater,19.327250000000003
Finland,Helsinki,2023-04-27,wastewater,18.652375000000003
Finland,Helsinki,2023-04-28,wastewater,17.977500000000003
Finland,Helsinki,2023-04-29,wastewater,17.302625
Finland,Helsinki,2023-04-30,wastewater,16.62775
Finland,Helsinki,2023-05-01,wastewater,15.952874999999999
Finland,Helsinki,2023-05-02,wastewater,15.45001388888889
Finland,Helsinki,2023-05-03,wastewater,15.119166666666667
Finland,Helsinki,2023-05-04,wastewater,14.960333333333333
Finland,Helsinki,2023-05-05,wastewater,14.801499999999999
Finland,Helsinki,2023-05-06,wastewater,14.642666666666665
Finland,Helsinki,2023-05-07,wastewater,14.483833333333331
Finland,Helsinki,2023-05-08,wastewater,14.235515873015872
Finland,Helsinki,2023-05-09,wastewater,13.897714285714287
Finland,Helsinki,2023-05-10,wastewater,13.47042857142857
Finland,Helsinki,2023-05-11,wastewater,13.04314285714286
Finland,Helsinki,2023-05-12,wastewater,12.615857142857143
Finland,Helsinki,2023-05-13,wastewater,12.188571428571427
Finland,Helsinki,2023-05-14,wastewater,11.761285714285714
Finland,Helsinki,2023-05-15,wastewater,11.210857142857144
Finland,Helsinki,2023-05-16,wastewater,10.537285714285714
Finland,Helsinki,2023-05-17,wastewater,9.740571428571428
Finland,Helsinki,2023-05-18,wastewater,8.943857142857143
Finland,Helsinki,2023-05-19,wastewater,8.147142857142859
Finland,Helsinki,2023-05-20,wastewater,7.350428571428572
Finland,Helsinki,2023-05-21,wastewater,6.553714285714285
Finland,Helsinki,2023-05-22,wastewater,5.977142857142856
Finland,Helsinki,2023-05-23,wastewater,5.6207142857142856
Finland,Helsinki,2023-05-24,wastewater,5.484428571428572
Finland,Helsinki,2023-05-25,wastewater,5.348142857142858
Finland,Helsinki,2023-05-26,wastewater,5.211857142857144
Finland,Helsinki,2023-05-27,wastewater,5.075571428571428
Finland,Helsinki,2023-05-28,wastewater,4.939285714285714
Finland,Helsinki,2023-05-29,wastewater,4.8574761904761905
Finland,Helsinki,2023-05-30,wastewater,4.8301428571428575
Finland,Helsinki,2023-05-31,wastewater,4.857285714285713
Finland,Helsinki,2023-06-01,wastewater,4.884428571428571
Finland,Helsinki,2023-06-02,wastewater,4.9115714285714285
Finland,Helsinki,2023-06-03,wastewater,4.938714285714286
Finland,Helsinki,2023-06-04,wastewater,4.965857142857143
Finland,Helsinki,2023-06-05,wastewater,4.888809523809524
Finland,Helsinki,2023-06-06,wastewater,4.707571428571429
Finland,Helsinki,2023-06-07,wastewater,4.422142857142857
Finland,Helsinki,2023-06-08,wastewater,4.136714285714286
Finland,Helsinki,2023-06-09,wastewater,3.851285714285714
Finland,Helsinki,2023-06-10,wastewater,3.5658571428571424
Finland,Helsinki,2023-06-11,wastewater,3.2804285714285712
Finland,Helsinki,2023-06-12,wastewater,3.1872857142857143
Finland,Helsinki,2023-06-13,wastewater,3.2864285714285715
Finland,Helsinki,2023-06-14,wastewater,3.5778571428571433
Finland,Helsinki,2023-06-15,wastewater,3.869285714285714
Finland,Helsinki,2023-06-16,wastewater,4.160714285714286
Finland,Helsinki,2023-06-17,wastewater,4.452142857142857
Finland,Helsinki,2023-06-18,wastewater,4.743571428571429
Finland,Helsinki,2023-06-19,wastewater,4.895952380952381
Finland,Helsinki,2023-06-20,wastewater,4.909285714285715
Finland,Helsinki,2023-06-21,wastewater,4.783571428571428
Finland,Helsinki,2023-06-22,wastewater,4.657857142857143
Finland,Helsinki,2023-06-23,wastewater,4.5321428571428575
Finland,Helsinki,2023-06-24,wastewater,4.406428571428571
Finland,Helsinki,2023-06-25,wastewater,4.280714285714286
Finland,Helsinki,2023-06-26,wastewater,4.215761904761905
Finland,Helsinki,2023-06-27,wastewater,4.211571428571429
Finland,Helsinki,2023-06-28,wastewater,4.268142857142857
Finland,Helsinki,2023-06-29,wastewater,4.324714285714286
Finland,Helsinki,2023-06-30,wastewater,4.381285714285714
Finland,Helsinki,2023-07-01,wastewater,4.437857142857143
Finland,Helsinki,2023-07-02,wastewater,4.494428571428571
Finland,Helsinki,2023-07-03,wastewater,4.504261904761905
Finland,Helsinki,2023-07-04,wastewater,4.467357142857143
Finland,Helsinki,2023-07-05,wastewater,4.383714285714286
Finland,Helsinki,2023-07-06,wastewater,4.300071428571429
Finland,Helsinki,2023-07-07,wastewater,4.216428571428572
Finland,Helsinki,2023-07-08,wastewater,4.132785714285714
Finland,Helsinki,2023-07-09,wastewater,4.049142857142857
Finland,Helsinki,2023-07-10,wastewater,3.9655
Finland,Helsinki,2023-07-11,wastewater,3.881857142857143
Finland,Helsinki,2023-07-12,wastewater,3.7982142857142858
Finland,Helsinki,2023-07-13,wastewater,3.7145714285714284
Finland,Helsinki,2023-07-14,wastewater,3.6309285714285715
Finland,Helsinki,2023-07-15,wastewater,3.547285714285714
Finland,Helsinki,2023-07-16,wastewater,3.463642857142857
Finland,Helsinki,2023-07-17,wastewater,3.3800000000000003
Finland,Helsinki,2023-07-18,wastewater,3.296357142857142
Finland,Helsinki,2023-07-19,wastewater,3.2127142857142856
Finland,Helsinki,2023-07-20,wastewater,3.1290714285714287
Finland,Helsinki,2023-07-21,wastewater,3.0454285714285714
Finland,Helsinki,2023-07-22,wastewater,2.961785714285714
Finland,Helsinki,2023-07-23,wastewater,2.878142857142857
Finland,Helsinki,2023-07-24,wastewater,2.7945000000000007
Finland,Helsinki,2023-07-25,wastewater,2.7108571428571433
Finland,Helsinki,2023-07-26,wastewater,2.627214285714286
Finland,Helsinki,2023-07-27,wastewater,2.5435714285714286
Finland,Helsinki,2023-07-28,wastewater,2.4599285714285712
Finland,Helsinki,2023-07-29,wastewater,2.3762857142857143
Finland,Helsinki,2023-07-30,wastewater,2.292642857142857
Finland,Helsinki,2023-07-31,wastewater,2.23402380952381
Finland,Helsinki,2023-08-01,wastewater,2.200428571428571
Finland,Helsinki,2023-08-02,wastewater,2.191857142857143
Finland,Helsinki,2023-08-03,wastewater,2.1832857142857143
Finland,Helsinki,2023-08-04,wastewater,2.174714285714286
Finland,Helsinki,2023-08-05,wastewater,2.166142857142857
Finland,Helsinki,2023-08-06,wastewater,2.1575714285714285
Finland,Helsinki,2023-08-07,wastewater,2.2243809523809523
Finland,Helsinki,2023-08-08,wastewater,2.366571428571429
Finland,Helsinki,2023-08-09,wastewater,2.584142857142857
Finland,Helsinki,2023-08-10,wastewater,2.801714285714286
Finland,Helsinki,2023-08-11,wastewater,3.0192857142857146
Finland,Helsinki,2023-08-12,wastewater,3.2368571428571435
Finland,Helsinki,2023-08-13,wastewater,3.454428571428572
Finland,Helsinki,2023-08-14,wastewater,3.550666666666667
Finland,Helsinki,2023-08-15,wastewater,3.525571428571429
Finland,Helsinki,2023-08-16,wastewater,3.3791428571428574
Finland,Helsinki,2023-08-17,wastewater,3.2327142857142857
Finland,Helsinki,2023-08-18,wastewater,3.0862857142857147
Finland,Helsinki,2023-08-19,wastewater,2.939857142857143
Finland,Helsinki,2023-08-20,wastewater,2.793428571428572
Finland,Helsinki,2023-08-21,wastewater,2.6943333333333332
Finland,Helsinki,2023-08-22,wastewater,2.642571428571429
Finland,Helsinki,2023-08-23,wastewater,2.638142857142857
Finland,Helsinki,2023-08-24,wastewater,2.633714285714286
Finland,Helsinki,2023-08-25,wastewater,2.6292857142857144
Finland,Helsinki,2023-08-26,wastewater,2.624857142857143
Finland,Helsinki,2023-08-27,wastewater,2.620428571428572
Finland,Helsinki,2023-08-28,wastewater,
Finland,Joensuu,2023-01-09,wastewater,
Finland,Joensuu,2023-01-10,wastewater,8.816428571428572
Finland,Joensuu,2023-01-11,wastewater,8.695857142857143
Finland,Joensuu,2023-01-12,wastewater,8.575285714285714
Finland,Joensuu,2023-01-13,wastewater,8.454714285714287
Finland,Joensuu,2023-01-14,wastewater,8.334142857142858
Finland,Joensuu,2023-01-15,wastewater,8.213571428571429
Finland,Joensuu,2023-01-16,wastewater,8.155285714285716
Finland,Joensuu,2023-01-17,wastewater,8.159285714285714
Finland,Joensuu,2023-01-18,wastewater,8.22557142857143
Finland,Joensuu,2023-01-19,wastewater,8.291857142857145
Finland,Joensuu,2023-01-20,wastewater,8.358142857142857
Finland,Joensuu,2023-01-21,wastewater,8.424428571428573
Finland,Joensuu,2023-01-22,wastewater,8.490714285714285
Finland,Joensuu,2023-01-23,wastewater,8.242619047619048
Finland,Joensuu,2023-01-24,wastewater,7.680142857142857
Finland,Joensuu,2023-01-25,wastewater,6.803285714285714
